"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250801","2호선","잠실새내","24729","24559","20250804",""
"20250801","2호선","종합운동장","15902","17732","20250804",""
"20250801","2호선","삼성(무역센터)","63142","62767","20250804",""
"20250801","2호선","선릉","62411","54301","20250804",""
"20250801","2호선","역삼","53414","60131","20250804",""
"20250801","2호선","강남","90427","88992","20250804",""
"20250801","2호선","교대(법원.검찰청)","30387","36176","20250804",""
"20250801","2호선","서초","21572","21038","20250804",""
"20250801","2호선","방배","15093","15477","20250804",""
"20250801","장항선","배방","1265","1178","20250804",""
"20250801","7호선","대림(구로구청)","8915","9189","20250804",""
"20250801","7호선","남구로","15096","15921","20250804",""
"20250801","7호선","가산디지털단지","44422","44024","20250804",""
"20250801","7호선","철산","21852","22505","20250804",""
"20250801","7호선","광명사거리","21060","21179","20250804",""
"20250801","7호선","천왕","11553","10914","20250804",""
"20250801","7호선","온수(성공회대입구)","9261","8150","20250804",""
"20250801","8호선","암사역사공원","6761","5621","20250804",""
"20250801","8호선","암사","16649","15303","20250804",""
"20250801","8호선","천호(풍납토성)","18531","20991","20250804",""
"20250801","8호선","강동구청","10767","10991","20250804",""
"20250801","8호선","몽촌토성(평화의문)","7497","7537","20250804",""
"20250801","8호선","잠실(송파구청)","21593","24698","20250804",""
"20250801","8호선","석촌","8896","10211","20250804",""
"20250801","8호선","가락시장","8540","8926","20250804",""
"20250801","8호선","문정","24090","24885","20250804",""
"20250801","8호선","장지","18011","16675","20250804",""
"20250801","8호선","복정","9381","7780","20250804",""
"20250801","8호선","산성","6184","6201","20250804",""
"20250801","8호선","남한산성입구(성남법원.검찰청)","12189","10599","20250804",""
"20250801","8호선","단대오거리","11931","11346","20250804",""
"20250801","8호선","신흥","5778","5651","20250804",""
"20250801","8호선","수진","5616","5027","20250804",""
"20250801","8호선","모란","4903","4031","20250804",""
"20250801","8호선","남위례","7125","7165","20250804",""
"20250801","9호선","개화","2699","1815","20250804",""
"20250801","9호선","김포공항","6973","11723","20250804",""
"20250801","2호선","사당","43177","48108","20250804",""
"20250801","2호선","낙성대(강감찬)","28777","26675","20250804",""
"20250801","장항선","탕정","1877","1679","20250804",""
"20250801","중앙선","지평","52","81","20250804",""
"20250801","1호선","서울역","78332","75913","20250804",""
"20250801","1호선","시청","27574","27257","20250804",""
"20250801","1호선","종각","42256","41883","20250804",""
"20250801","1호선","종로3가","23520","21210","20250804",""
"20250801","1호선","종로5가","23484","23102","20250804",""
"20250801","1호선","동대문","12653","11975","20250804",""
"20250801","1호선","신설동","14519","13792","20250804",""
"20250801","1호선","제기동","15770","15896","20250804",""
"20250801","1호선","청량리(서울시립대입구)","22993","23089","20250804",""
"20250801","7호선","하계","17364","15979","20250804",""
"20250801","9호선","공항시장","3014","3213","20250804",""
"20250801","9호선","신방화","7089","6823","20250804",""
"20250801","7호선","공릉(서울과학기술대)","12112","11564","20250804",""
"20250801","7호선","태릉입구","8267","7805","20250804",""
"20250801","7호선","먹골","10593","10514","20250804",""
"20250801","7호선","중화","10494","10358","20250804",""
"20250801","7호선","상봉","17799","17211","20250804",""
"20250801","7호선","면목","14680","14077","20250804",""
"20250801","7호선","사가정","16099","15882","20250804",""
"20250801","7호선","용마산(용마폭포공원)","5694","5397","20250804",""
"20250801","7호선","중곡","10930","10367","20250804",""
"20250801","7호선","군자(능동)","15857","12518","20250804",""
"20250801","7호선","어린이대공원(세종대)","13954","13283","20250804",""
"20250801","7호선","건대입구","14500","14898","20250804",""
"20250801","7호선","자양(뚝섬한강공원)","9514","9497","20250804",""
"20250801","7호선","청담","18769","20259","20250804",""
"20250801","7호선","강남구청","16882","18870","20250804",""
"20250801","7호선","학동","23527","24290","20250804",""
"20250801","7호선","논현","20129","21242","20250804",""
"20250801","7호선","반포","7205","6743","20250804",""
"20250801","7호선","고속터미널","19878","16595","20250804",""
"20250801","9호선","여의도","35857","33366","20250804",""
"20250801","7호선","내방","15130","14953","20250804",""
"20250801","7호선","이수","17773","17215","20250804",""
"20250801","1호선","동묘앞","8925","8995","20250804",""
"20250801","2호선","시청","28455","26584","20250804",""
"20250801","2호선","을지로입구","52491","54189","20250804",""
"20250801","2호선","을지로3가","27334","27833","20250804",""
"20250801","2호선","을지로4가","13729","13264","20250804",""
"20250801","2호선","동대문역사문화공원(DDP)","15893","17668","20250804",""
"20250801","2호선","신당","15594","16261","20250804",""
"20250801","2호선","상왕십리","14729","14193","20250804",""
"20250801","7호선","남성","11317","10580","20250804",""
"20250801","7호선","숭실대입구(살피재)","12305","11948","20250804",""
"20250801","7호선","상도","11729","10986","20250804",""
"20250801","7호선","장승배기","9995","9580","20250804",""
"20250801","7호선","신대방삼거리","15550","14759","20250804",""
"20250801","7호선","보라매","6532","6773","20250804",""
"20250801","7호선","신풍","11598","10859","20250804",""
"20250801","7호선","중계","13930","12446","20250804",""
"20250801","중앙선","회기","24288","22038","20250804",""
"20250801","장항선","신창(순천향대)","1515","1338","20250804",""
"20250801","장항선","온양온천","4609","4771","20250804",""
"20250801","중앙선","중랑","5671","5368","20250804",""
"20250801","중앙선","상봉","6038","5890","20250804",""
"20250801","2호선","왕십리(성동구청)","16090","15066","20250804",""
"20250801","2호선","한양대","8629","8878","20250804",""
"20250801","2호선","뚝섬","25508","26835","20250804",""
"20250801","2호선","성수","52252","56139","20250804",""
"20250801","9호선","샛강","7038","6972","20250804",""
"20250801","9호선","노량진","27703","26877","20250804",""
"20250801","9호선","노들","5183","4206","20250804",""
"20250801","9호선","흑석(중앙대입구)","8756","8918","20250804",""
"20250801","9호선","동작(현충원)","1753","1487","20250804",""
"20250801","9호선","구반포","2051","1779","20250804",""
"20250801","9호선","신반포","4539","4412","20250804",""
"20250801","9호선","고속터미널","17642","25601","20250804",""
"20250801","9호선","사평","4370","4110","20250804",""
"20250801","9호선","신논현","34545","36007","20250804",""
"20250801","9호선2~3단계","언주","12706","12430","20250804",""
"20250801","9호선2~3단계","선정릉","10729","11485","20250804",""
"20250801","9호선2~3단계","삼성중앙","8335","8858","20250804",""
"20250801","9호선2~3단계","봉은사","26399","26845","20250804",""
"20250801","9호선2~3단계","종합운동장","5635","5904","20250804",""
"20250801","9호선2~3단계","삼전","8774","8256","20250804",""
"20250801","9호선2~3단계","석촌고분","7896","7592","20250804",""
"20250801","9호선2~3단계","석촌","10095","9126","20250804",""
"20250801","9호선2~3단계","송파나루","6360","6802","20250804",""
"20250801","9호선2~3단계","한성백제","3531","3154","20250804",""
"20250801","9호선2~3단계","올림픽공원(한국체대)","6527","6456","20250804",""
"20250801","9호선2~3단계","둔촌오륜","4628","4485","20250804",""
"20250801","9호선2~3단계","중앙보훈병원","13738","11543","20250804",""
"20250801","경강선","판교","6374","6176","20250804",""
"20250801","경강선","이매","1037","908","20250804",""
"20250801","경강선","삼동","2394","2186","20250804",""
"20250801","경강선","경기광주","8276","7642","20250804",""
"20250801","경강선","초월","3732","3283","20250804",""
"20250801","경강선","곤지암","2411","2318","20250804",""
"20250801","경강선","신둔도예촌","1550","1424","20250804",""
"20250801","경강선","이천","3267","3524","20250804",""
"20250801","3호선","신사","29050","31005","20250804",""
"20250801","3호선","잠원","6397","6210","20250804",""
"20250801","3호선","고속터미널","56242","59373","20250804",""
"20250801","3호선","교대(법원.검찰청)","16535","9876","20250804",""
"20250801","3호선","남부터미널(예술의전당)","31934","32525","20250804",""
"20250801","3호선","양재(서초구청)","39240","40476","20250804",""
"20250801","3호선","매봉","13315","12901","20250804",""
"20250801","3호선","도곡","5866","5639","20250804",""
"20250801","3호선","대치","13688","12917","20250804",""
"20250801","3호선","학여울","1855","1776","20250804",""
"20250801","3호선","대청","10915","10138","20250804",""
"20250801","3호선","일원","11144","10727","20250804",""
"20250801","2호선","서울대입구(관악구청)","48783","46236","20250804",""
"20250801","2호선","봉천","25842","23585","20250804",""
"20250801","2호선","신림","57930","56455","20250804",""
"20250801","2호선","신대방","25311","23426","20250804",""
"20250801","2호선","구로디지털단지","59680","58747","20250804",""
"20250801","2호선","대림(구로구청)","23729","24260","20250804",""
"20250801","2호선","신도림","49868","47501","20250804",""
"20250801","2호선","문래","23916","24745","20250804",""
"20250801","2호선","영등포구청","23424","24348","20250804",""
"20250801","2호선","당산","18766","21182","20250804",""
"20250801","2호선","합정","34199","38624","20250804",""
"20250801","2호선","홍대입구","78318","86197","20250804",""
"20250801","2호선","신촌","37480","38130","20250804",""
"20250801","2호선","이대","15149","16020","20250804",""
"20250801","2호선","아현","10792","9847","20250804",""
"20250801","2호선","충정로(경기대입구)","10296","10829","20250804",""
"20250801","2호선","용답","2841","2725","20250804",""
"20250801","2호선","신답","1610","1827","20250804",""
"20250801","2호선","신설동","3906","3800","20250804",""
"20250801","2호선","도림천","1254","1260","20250804",""
"20250801","2호선","양천구청","6374","6634","20250804",""
"20250801","2호선","신정네거리","10147","10406","20250804",""
"20250801","2호선","용두(동대문구청)","2508","2546","20250804",""
"20250801","3호선","구파발","22619","21845","20250804",""
"20250801","3호선","연신내","37184","35277","20250804",""
"20250801","3호선","불광","17082","17805","20250804",""
"20250801","3호선","녹번","15260","13576","20250804",""
"20250801","3호선","홍제","17963","16680","20250804",""
"20250801","3호선","무악재","4274","4106","20250804",""
"20250801","3호선","독립문","8021","7959","20250804",""
"20250801","3호선","경복궁(정부서울청사)","24015","24205","20250804",""
"20250801","3호선","안국","25761","26279","20250804",""
"20250801","8호선","송파","9998","9768","20250804",""
"20250801","경강선","부발","2908","2555","20250804",""
"20250801","경강선","세종대왕릉","435","411","20250804",""
"20250801","경강선","여주","3101","3215","20250804",""
"20250801","경강선","성남","1330","1176","20250804",""
"20250801","경부선","서울역","12192","4849","20250804",""
"20250801","경부선","남영","9245","9564","20250804",""
"20250801","9호선","마곡나루(서울식물원)","15486","15327","20250804",""
"20250801","9호선","양천향교","11246","11264","20250804",""
"20250801","9호선","가양","23254","22322","20250804",""
"20250801","9호선","증미","8561","8100","20250804",""
"20250801","9호선","등촌","13890","13153","20250804",""
"20250801","9호선","염창","18637","17352","20250804",""
"20250801","9호선","신목동","4547","3993","20250804",""
"20250801","9호선","선유도","9690","8877","20250804",""
"20250801","9호선","당산","20965","19935","20250804",""
"20250801","경부선","용산","52798","55523","20250804",""
"20250801","경부선","노량진","8338","8287","20250804",""
"20250801","7호선","노원","21269","22825","20250804",""
"20250801","경부선","대방","10271","11214","20250804",""
"20250801","경부선","영등포","45684","46914","20250804",""
"20250801","경부선","신도림","3299","3658","20250804",""
"20250801","경부선","신길","8469","7349","20250804",""
"20250801","경부선","구로","15512","15753","20250804",""
"20250801","경부선","가산디지털단지","17868","20447","20250804",""
"20250801","경부선","금천구청","9904","10022","20250804",""
"20250801","경부선","석수","7465","6747","20250804",""
"20250801","경부선","관악","6402","6363","20250804",""
"20250801","경부선","안양","20838","20873","20250804",""
"20250801","경부선","명학","7336","6938","20250804",""
"20250801","경부선","금정","26746","26948","20250804",""
"20250801","경부선","군포","6029","5764","20250804",""
"20250801","경부선","의왕","7989","7807","20250804",""
"20250801","3호선","종로3가","11449","13236","20250804",""
"20250801","3호선","을지로3가","12918","12947","20250804",""
"20250801","3호선","충무로","2","0","20250804",""
"20250801","3호선","동대입구","10826","11914","20250804",""
"20250801","9호선","국회의사당","20260","20077","20250804",""
"20250801","3호선","약수","12907","12676","20250804",""
"20250801","3호선","금호","8022","7386","20250804",""
"20250801","3호선","옥수","8876","9018","20250804",""
"20250801","5호선","송정","6634","6035","20250804",""
"20250801","3호선","압구정","33035","35474","20250804",""
"20250801","3호선","지축","7587","7664","20250804",""
"20250801","분당선","복정","3","0","20250804",""
"20250801","3호선","수서","19296","19242","20250804",""
"20250801","3호선","가락시장","9201","8641","20250804",""
"20250801","3호선","경찰병원","7885","7781","20250804",""
"20250801","3호선","오금","6777","5858","20250804",""
"20250801","4호선","불암산","9866","8376","20250804",""
"20250801","4호선","상계","19363","17926","20250804",""
"20250801","4호선","노원","21271","24150","20250804",""
"20250801","4호선","창동","27515","29138","20250804",""
"20250801","4호선","쌍문","29513","26880","20250804",""
"20250801","4호선","수유(강북구청)","34586","34969","20250804",""
"20250801","4호선","미아(서울사이버대학)","15348","14702","20250804",""
"20250801","4호선","미아사거리","26765","26428","20250804",""
"20250801","4호선","길음","20861","19581","20250804",""
"20250801","4호선","성신여대입구(돈암)","21713","21078","20250804",""
"20250801","4호선","한성대입구(삼선교)","13231","12439","20250804",""
"20250801","4호선","혜화","35398","35329","20250804",""
"20250801","4호선","동대문","20741","21477","20250804",""
"20250801","4호선","동대문역사문화공원(DDP)","21446","17889","20250804",""
"20250801","4호선","충무로","29536","30467","20250804",""
"20250801","4호선","명동","36795","38975","20250804",""
"20250801","4호선","회현(남대문시장)","29302","30684","20250804",""
"20250801","4호선","서울역","13527","25356","20250804",""
"20250801","4호선","숙대입구(갈월)","14777","14745","20250804",""
"20250801","4호선","삼각지(전쟁기념관)","7271","8693","20250804",""
"20250801","4호선","신용산","23632","26666","20250804",""
"20250801","4호선","이촌(국립중앙박물관)","18047","17924","20250804",""
"20250801","4호선","동작(현충원)","1826","1829","20250804",""
"20250801","4호선","총신대입구(이수)","19790","21458","20250804",""
"20250801","4호선","사당","27367","23994","20250804",""
"20250801","4호선","남태령","1455","1161","20250804",""
"20250801","5호선","방화","7209","6762","20250804",""
"20250801","5호선","개화산","6325","5885","20250804",""
"20250801","5호선","김포공항","14572","8916","20250804",""
"20250801","5호선","마곡","14757","15195","20250804",""
"20250801","5호선","발산","23566","24429","20250804",""
"20250801","5호선","우장산","15053","14966","20250804",""
"20250801","5호선","화곡","28928","26436","20250804",""
"20250801","5호선","까치산","28160","26819","20250804",""
"20250801","5호선","신정(은행정)","13437","10937","20250804",""
"20250801","5호선","목동","16843","17809","20250804",""
"20250801","5호선","오목교(목동운동장앞)","21521","23127","20250804",""
"20250801","5호선","양평","8634","8209","20250804",""
"20250801","5호선","영등포구청","5119","5037","20250804",""
"20250801","5호선","영등포시장","12691","12486","20250804",""
