"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250407","경부선","송탄","4916","4688","20250410",""
"20250407","경부선","진위","2060","1897","20250410",""
"20250407","경부선","오산","11997","11992","20250410",""
"20250407","경부선","오산대","4439","4154","20250410",""
"20250407","경부선","세마","3796","3554","20250410",""
"20250407","경부선","병점","18828","18641","20250410",""
"20250407","경부선","세류","3917","3609","20250410",""
"20250407","경부선","독산","19382","19843","20250410",""
"20250407","경부선","수원","40997","42500","20250410",""
"20250407","경부선","화서","12173","11484","20250410",""
"20250407","경부선","성균관대","17995","18025","20250410",""
"20250407","경부선","의왕","10808","10856","20250410",""
"20250407","경부선","군포","8082","8020","20250410",""
"20250407","경부선","금정","31550","32169","20250410",""
"20250407","경부선","명학","10761","10760","20250410",""
"20250407","경부선","안양","29499","29045","20250410",""
"20250407","경부선","관악","7849","7682","20250410",""
"20250407","경부선","석수","9533","8738","20250410",""
"20250407","경부선","금천구청","12387","12780","20250410",""
"20250407","경부선","가산디지털단지","21487","24169","20250410",""
"20250407","경부선","구로","19161","19234","20250410",""
"20250407","경부선","신길","9999","9021","20250410",""
"20250407","경부선","신도림","4514","4644","20250410",""
"20250407","경부선","영등포","40247","40025","20250410",""
"20250407","경부선","대방","12052","13336","20250410",""
"20250407","경부선","노량진","9160","9125","20250410",""
"20250407","경부선","용산","37393","37985","20250410",""
"20250407","경부선","남영","10586","11368","20250410",""
"20250407","경부선","서울역","9746","3614","20250410",""
"20250407","경강선","성남","1337","1075","20250410",""
"20250407","경강선","여주","3468","3370","20250410",""
"20250407","경강선","세종대왕릉","380","355","20250410",""
"20250407","경강선","부발","2496","2541","20250410",""
"20250407","중앙선","도농","11147","10036","20250410",""
"20250407","중앙선","구리","8951","9301","20250410",""
"20250407","중앙선","양원","3802","3733","20250410",""
"20250407","중앙선","망우","8356","8126","20250410",""
"20250407","중앙선","상봉","6373","6291","20250410",""
"20250407","중앙선","중랑","5948","5818","20250410",""
"20250407","중앙선","회기","32319","31775","20250410",""
"20250407","중앙선","지평","61","67","20250410",""
"20250407","중앙선","용문","1996","1936","20250410",""
"20250407","중앙선","원덕","401","396","20250410",""
"20250407","중앙선","양평","3418","3450","20250410",""
"20250407","3호선","도곡","7402","7427","20250410",""
"20250407","경강선","이천","3141","3269","20250410",""
"20250407","경강선","신둔도예촌","1739","1564","20250410",""
"20250407","경강선","곤지암","2563","2465","20250410",""
"20250407","경강선","초월","4211","3998","20250410",""
"20250407","경강선","경기광주","8856","8609","20250410",""
"20250407","경강선","삼동","2884","2614","20250410",""
"20250407","경강선","이매","1162","1109","20250410",""
"20250407","경강선","판교","6351","6201","20250410",""
"20250407","9호선2~3단계","중앙보훈병원","14696","12888","20250410",""
"20250407","9호선2~3단계","둔촌오륜","4814","4613","20250410",""
"20250407","9호선2~3단계","올림픽공원(한국체대)","7281","7995","20250410",""
"20250407","9호선2~3단계","한성백제","3450","3124","20250410",""
"20250407","9호선2~3단계","송파나루","6438","6661","20250410",""
"20250407","9호선2~3단계","석촌","11499","11037","20250410",""
"20250407","9호선2~3단계","석촌고분","8333","8244","20250410",""
"20250407","9호선2~3단계","삼전","9032","8639","20250410",""
"20250407","9호선2~3단계","종합운동장","5279","5484","20250410",""
"20250407","9호선2~3단계","봉은사","21741","22615","20250410",""
"20250407","9호선2~3단계","삼성중앙","9373","9793","20250410",""
"20250407","9호선2~3단계","선정릉","12002","12598","20250410",""
"20250407","9호선2~3단계","언주","12839","13189","20250410",""
"20250407","9호선","신논현","32953","32747","20250410",""
"20250407","9호선","사평","4526","4382","20250410",""
"20250407","9호선","고속터미널","15215","19563","20250410",""
"20250407","9호선","신반포","5024","4880","20250410",""
"20250407","9호선","구반포","2094","1969","20250410",""
"20250407","9호선","동작(현충원)","2701","2483","20250410",""
"20250407","9호선","흑석(중앙대입구)","11992","12260","20250410",""
"20250407","9호선","노들","5917","5024","20250410",""
"20250407","9호선","노량진","28430","28613","20250410",""
"20250407","9호선","샛강","8040","8102","20250410",""
"20250407","9호선","여의도","35601","35286","20250410",""
"20250407","9호선","국회의사당","22834","23565","20250410",""
"20250407","9호선","당산","20787","20379","20250410",""
"20250407","9호선","선유도","10682","9954","20250410",""
"20250407","9호선","신목동","5343","4798","20250410",""
"20250407","9호선","염창","19865","19076","20250410",""
"20250407","9호선","등촌","14479","13709","20250410",""
"20250407","9호선","증미","9202","9097","20250410",""
"20250407","9호선","가양","25421","25263","20250410",""
"20250407","9호선","양천향교","11983","12388","20250410",""
"20250407","9호선","마곡나루(서울식물원)","15900","15684","20250410",""
"20250407","9호선","신방화","7658","7495","20250410",""
"20250407","9호선","공항시장","3249","3576","20250410",""
"20250407","9호선","김포공항","6030","9228","20250410",""
"20250407","9호선","개화","3017","2066","20250410",""
"20250407","8호선","남위례","8594","8577","20250410",""
"20250407","8호선","모란","5382","4126","20250410",""
"20250407","8호선","수진","6154","5709","20250410",""
"20250407","8호선","신흥","5799","5838","20250410",""
"20250407","8호선","단대오거리","14147","13646","20250410",""
"20250407","8호선","남한산성입구(성남법원.검찰청)","16345","15227","20250410",""
"20250407","8호선","산성","7039","7256","20250410",""
"20250407","8호선","복정","11361","9623","20250410",""
"20250407","8호선","장지","18987","17643","20250410",""
"20250407","8호선","문정","26642","27868","20250410",""
"20250407","8호선","가락시장","9370","10357","20250410",""
"20250407","8호선","송파","10852","10572","20250410",""
"20250407","8호선","석촌","10763","12936","20250410",""
"20250407","8호선","잠실(송파구청)","21944","24609","20250410",""
"20250407","8호선","몽촌토성(평화의문)","8365","8152","20250410",""
"20250407","8호선","강동구청","12010","12399","20250410",""
"20250407","8호선","천호(풍납토성)","18517","20820","20250410",""
"20250407","8호선","암사","18468","16863","20250410",""
"20250407","8호선","암사역사공원","7419","6432","20250410",""
"20250407","7호선","온수(성공회대입구)","12426","11467","20250410",""
"20250407","7호선","천왕","13242","12780","20250410",""
"20250407","7호선","광명사거리","23975","23606","20250410",""
"20250407","7호선","철산","23622","23979","20250410",""
"20250407","7호선","가산디지털단지","52436","52428","20250410",""
"20250407","7호선","남구로","17641","18267","20250410",""
"20250407","7호선","대림(구로구청)","9582","9452","20250410",""
"20250407","7호선","신풍","13179","12434","20250410",""
"20250407","7호선","보라매","7481","7906","20250410",""
"20250407","7호선","신대방삼거리","16946","16551","20250410",""
"20250407","7호선","장승배기","10451","10327","20250410",""
"20250407","7호선","상도","14617","14988","20250410",""
"20250407","7호선","숭실대입구(살피재)","18686","18926","20250410",""
"20250407","7호선","남성","12858","12557","20250410",""
"20250407","7호선","이수","18409","17873","20250410",""
"20250407","7호선","내방","17046","17075","20250410",""
"20250407","7호선","고속터미널","18930","15840","20250410",""
"20250407","7호선","반포","7136","6776","20250410",""
"20250407","7호선","논현","21713","22095","20250410",""
"20250407","7호선","학동","26834","27442","20250410",""
"20250407","7호선","강남구청","18007","19662","20250410",""
"20250407","7호선","청담","21322","22882","20250410",""
"20250407","7호선","자양(뚝섬한강공원)","12210","11772","20250410",""
"20250407","7호선","건대입구","15632","15900","20250410",""
"20250407","7호선","어린이대공원(세종대)","21891","23704","20250410",""
"20250407","7호선","군자(능동)","16342","13046","20250410",""
"20250407","7호선","중곡","12313","11511","20250410",""
"20250407","7호선","용마산(용마폭포공원)","6395","6184","20250410",""
"20250407","7호선","사가정","17699","18235","20250410",""
"20250407","7호선","면목","17588","16834","20250410",""
"20250407","7호선","상봉","18940","18261","20250410",""
"20250407","7호선","중화","11909","11925","20250410",""
"20250407","7호선","먹골","11095","11119","20250410",""
"20250407","7호선","태릉입구","10143","9684","20250410",""
"20250407","7호선","공릉(서울과학기술대)","14297","14256","20250410",""
"20250407","7호선","하계","20703","19614","20250410",""
"20250407","7호선","중계","16550","15408","20250410",""
"20250407","7호선","노원","21703","23087","20250410",""
"20250407","7호선","마들","14927","14420","20250410",""
"20250407","7호선","수락산","13639","13247","20250410",""
"20250407","7호선","도봉산","10303","11698","20250410",""
"20250407","7호선","장암","3083","1164","20250410",""
"20250407","6호선","신내","4","0","20250410",""
"20250407","6호선","봉화산(서울의료원)","9899","9292","20250410",""
"20250407","6호선","화랑대(서울여대입구)","14210","11962","20250410",""
"20250407","6호선","태릉입구","6563","7586","20250410",""
"20250407","6호선","석계","14284","14587","20250410",""
"20250407","6호선","돌곶이","12841","12268","20250410",""
"20250407","6호선","상월곡(한국과학기술연구원)","7770","7405","20250410",""
"20250407","6호선","월곡(동덕여대)","14654","14205","20250410",""
"20250407","6호선","고려대(종암)","10946","10498","20250410",""
"20250407","6호선","안암(고대병원앞)","17893","18775","20250410",""
"20250407","6호선","보문","9316","8856","20250410",""
"20250407","6호선","창신","4375","3815","20250410",""
"20250407","6호선","동묘앞","9213","9713","20250410",""
"20250407","6호선","신당","9041","9516","20250410",""
"20250407","6호선","청구","4379","4462","20250410",""
"20250407","6호선","약수","4190","4085","20250410",""
"20250407","6호선","버티고개","2548","2565","20250410",""
"20250407","6호선","한강진","8299","9458","20250410",""
"20250407","6호선","이태원","11079","11121","20250410",""
"20250407","6호선","녹사평(용산구청)","5411","5129","20250410",""
"20250407","6호선","삼각지(전쟁기념관)","7676","6946","20250410",""
"20250407","6호선","효창공원앞","9009","8458","20250410",""
"20250407","6호선","공덕","21901","21600","20250410",""
"20250407","6호선","대흥(서강대앞)","11290","11965","20250410",""
"20250407","6호선","광흥창(서강)","11085","10525","20250410",""
"20250407","6호선","상수","10726","11660","20250410",""
"20250407","6호선","합정","14046","13990","20250410",""
"20250407","6호선","망원","16797","17650","20250410",""
"20250407","6호선","마포구청","16527","14892","20250410",""
"20250407","6호선","월드컵경기장(성산)","4439","4621","20250410",""
"20250407","6호선","디지털미디어시티","16931","18100","20250410",""
"20250407","6호선","증산(명지대앞)","10831","10994","20250410",""
"20250407","6호선","새절(신사)","14740","13926","20250410",""
"20250407","6호선","구산","9517","7333","20250410",""
"20250407","6호선","연신내","2","0","20250410",""
"20250407","6호선","독바위","3018","3190","20250410",""
"20250407","6호선","불광","5020","4937","20250410",""
"20250407","6호선","역촌","4194","4938","20250410",""
"20250407","6호선","응암","20337","20254","20250410",""
"20250407","5호선","하남검단산","7220","6694","20250410",""
"20250407","5호선","하남시청(덕풍·신장)","9669","9274","20250410",""
"20250407","5호선","하남풍산","5186","5140","20250410",""
"20250407","5호선","미사","19627","19755","20250410",""
"20250407","5호선","강일","7018","6533","20250410",""
"20250407","5호선","마천","8430","7424","20250410",""
"20250407","5호선","거여","11567","11211","20250410",""
"20250407","5호선","개롱","7677","7954","20250410",""
"20250407","5호선","오금","4302","4397","20250410",""
"20250407","5호선","방이","7911","8238","20250410",""
"20250407","5호선","올림픽공원(한국체대)","5634","4916","20250410",""
"20250407","5호선","둔촌동","13764","13453","20250410",""
"20250407","5호선","상일동","16820","16049","20250410",""
"20250407","5호선","고덕","12188","11774","20250410",""
"20250407","5호선","명일","9241","9337","20250410",""
"20250407","5호선","굽은다리(강동구민회관앞)","10829","10167","20250410",""
"20250407","5호선","길동","10087","10370","20250410",""
"20250407","5호선","강동","20944","20259","20250410",""
"20250407","5호선","천호(풍납토성)","20458","20501","20250410",""
"20250407","5호선","광나루(장신대)","12742","12326","20250410",""
"20250407","5호선","아차산(어린이대공원후문)","16731","16575","20250410",""
"20250407","5호선","군자(능동)","12881","14144","20250410",""
"20250407","5호선","장한평","21732","21609","20250410",""
"20250407","5호선","답십리","18396","16732","20250410",""
"20250407","5호선","마장","6763","6345","20250410",""
"20250407","5호선","왕십리(성동구청)","4855","5162","20250410",""
"20250407","5호선","행당","8918","8109","20250410",""
"20250407","5호선","신금호","7220","7733","20250410",""
"20250407","5호선","청구","4345","3949","20250410",""
"20250407","5호선","동대문역사문화공원(DDP)","3678","4106","20250410",""
"20250407","5호선","을지로4가","7519","7420","20250410",""
"20250407","5호선","종로3가","15940","16154","20250410",""
"20250407","5호선","광화문(세종문화회관)","36178","38040","20250410",""
"20250407","5호선","서대문","24231","24696","20250410",""
"20250407","5호선","충정로(경기대입구)","5725","5976","20250410",""
"20250407","5호선","애오개","7288","7236","20250410",""
"20250407","5호선","공덕","17051","17616","20250410",""
"20250407","5호선","마포","16693","17117","20250410",""
"20250407","5호선","여의나루","23054","25490","20250410",""
"20250407","5호선","여의도","33764","36369","20250410",""
"20250407","5호선","신길","5691","5827","20250410",""
"20250407","5호선","영등포시장","13218","13070","20250410",""
"20250407","5호선","영등포구청","5661","5751","20250410",""
"20250407","5호선","양평","9419","9067","20250410",""
"20250407","5호선","오목교(목동운동장앞)","22890","24506","20250410",""
"20250407","5호선","목동","18935","20435","20250410",""
"20250407","5호선","신정(은행정)","15068","12478","20250410",""
"20250407","5호선","까치산","30566","29543","20250410",""
"20250407","5호선","화곡","31752","29801","20250410",""
"20250407","5호선","우장산","16858","16899","20250410",""
"20250407","5호선","발산","26231","26377","20250410",""
"20250407","5호선","마곡","14168","14294","20250410",""
"20250407","5호선","송정","7031","6699","20250410",""
"20250407","5호선","김포공항","12411","7860","20250410",""
"20250407","5호선","개화산","6675","6361","20250410",""
"20250407","5호선","방화","7837","7469","20250410",""
"20250407","4호선","남태령","1486","1308","20250410",""
"20250407","4호선","사당","27271","24451","20250410",""
"20250407","4호선","총신대입구(이수)","21459","23013","20250410",""
"20250407","4호선","동작(현충원)","2432","2616","20250410",""
"20250407","4호선","이촌(국립중앙박물관)","7861","8945","20250410",""
"20250407","4호선","신용산","20583","22105","20250410",""
"20250407","4호선","삼각지(전쟁기념관)","6249","6814","20250410",""
"20250407","4호선","숙대입구(갈월)","17668","17051","20250410",""
"20250407","4호선","서울역","14390","22929","20250410",""
"20250407","4호선","회현(남대문시장)","32377","33920","20250410",""
"20250407","4호선","명동","37480","39240","20250410",""
"20250407","4호선","충무로","36804","37726","20250410",""
"20250407","4호선","동대문역사문화공원(DDP)","20213","17529","20250410",""
"20250407","4호선","동대문","21588","21824","20250410",""
"20250407","4호선","혜화","35027","35400","20250410",""
"20250407","4호선","한성대입구(삼선교)","17136","16733","20250410",""
"20250407","4호선","성신여대입구(돈암)","25581","24357","20250410",""
"20250407","4호선","길음","25196","25681","20250410",""
"20250407","4호선","미아사거리","28284","28014","20250410",""
"20250407","4호선","미아(서울사이버대학)","18441","18254","20250410",""
"20250407","4호선","수유(강북구청)","37425","37983","20250410",""
"20250407","4호선","쌍문","32441","30556","20250410",""
"20250407","4호선","창동","28937","30247","20250410",""
"20250407","4호선","노원","22224","24856","20250410",""
"20250407","4호선","상계","22007","20556","20250410",""
"20250407","4호선","불암산","10468","8858","20250410",""
"20250407","3호선","오금","7672","6762","20250410",""
"20250407","3호선","경찰병원","8507","8472","20250410",""
"20250407","3호선","가락시장","10093","9822","20250410",""
"20250407","3호선","수서","20542","20885","20250410",""
"20250407","3호선","일원","13043","12690","20250410",""
"20250407","3호선","대청","12329","11641","20250410",""
"20250407","3호선","학여울","2342","2349","20250410",""
"20250407","3호선","대치","13772","13874","20250410",""
"20250407","3호선","매봉","15418","15104","20250410",""
"20250407","3호선","양재(서초구청)","42611","45535","20250410",""
"20250407","3호선","남부터미널(예술의전당)","32360","32546","20250410",""
"20250407","3호선","교대(법원.검찰청)","18710","11105","20250410",""
"20250407","3호선","고속터미널","45163","39540","20250410",""
"20250407","3호선","잠원","5955","5688","20250410",""
"20250407","3호선","신사","29309","30450","20250410",""
"20250407","3호선","압구정","32112","34205","20250410",""
"20250407","3호선","옥수","9866","10272","20250410",""
"20250407","3호선","금호","8942","8449","20250410",""
"20250407","3호선","약수","13786","13464","20250410",""
"20250407","3호선","동대입구","13710","15369","20250410",""
"20250407","3호선","충무로","3","0","20250410",""
"20250407","3호선","을지로3가","12914","12649","20250410",""
"20250407","3호선","종로3가","12507","14029","20250410",""
"20250407","3호선","안국","29707","29365","20250410",""
"20250407","3호선","경복궁(정부서울청사)","29735","30469","20250410",""
"20250407","3호선","독립문","8538","9048","20250410",""
"20250407","3호선","무악재","4752","4758","20250410",""
"20250407","3호선","홍제","20384","19603","20250410",""
"20250407","3호선","녹번","17175","15824","20250410",""
"20250407","3호선","불광","18338","19377","20250410",""
"20250407","3호선","연신내","39465","37753","20250410",""
"20250407","3호선","구파발","24279","23025","20250410",""
"20250407","3호선","지축","8341","8668","20250410",""
"20250407","2호선","용두(동대문구청)","2784","2842","20250410",""
"20250407","2호선","신정네거리","11688","11927","20250410",""
"20250407","2호선","양천구청","7730","8133","20250410",""
"20250407","2호선","도림천","1622","1692","20250410",""
"20250407","2호선","신설동","4026","4005","20250410",""
"20250407","2호선","신답","1891","2120","20250410",""
"20250407","2호선","용답","3540","3697","20250410",""
"20250407","2호선","충정로(경기대입구)","11425","12126","20250410",""
"20250407","2호선","아현","12190","11615","20250410",""
"20250407","2호선","이대","20773","23109","20250410",""
"20250407","2호선","신촌","42208","42800","20250410",""
"20250407","2호선","홍대입구","68705","71932","20250410",""
"20250407","2호선","합정","32102","34639","20250410",""
"20250407","2호선","당산","21232","24180","20250410",""
"20250407","2호선","영등포구청","25642","26431","20250410",""
"20250407","2호선","문래","26297","26614","20250410",""
"20250407","2호선","신도림","54991","52284","20250410",""
"20250407","2호선","대림(구로구청)","27466","27948","20250410",""
"20250407","2호선","구로디지털단지","64907","64346","20250410",""
"20250407","2호선","신대방","27832","27376","20250410",""
"20250407","2호선","신림","58868","57777","20250410",""
"20250407","2호선","봉천","27540","26223","20250410",""
"20250407","2호선","서울대입구(관악구청)","51548","50099","20250410",""
"20250407","2호선","낙성대(강감찬)","30080","29945","20250410",""
"20250407","2호선","사당","43587","47626","20250410",""
"20250407","2호선","방배","21808","22278","20250410",""
"20250407","2호선","서초","23503","23188","20250410",""
"20250407","2호선","교대(법원.검찰청)","34816","41749","20250410",""
"20250407","2호선","강남","86270","85039","20250410",""
"20250407","2호선","역삼","58924","66599","20250410",""
"20250407","2호선","선릉","66008","58039","20250410",""
"20250407","2호선","삼성(무역센터)","56393","58241","20250410",""
"20250407","2호선","종합운동장","8223","9210","20250410",""
"20250407","2호선","잠실새내","25769","24804","20250410",""
"20250407","2호선","잠실(송파구청)","94326","94112","20250410",""
"20250407","2호선","잠실나루","17430","17179","20250410",""
"20250407","2호선","강변(동서울터미널)","28850","26633","20250410",""
"20250407","2호선","구의(광진구청)","27488","27090","20250410",""
"20250407","2호선","건대입구","38670","39486","20250410",""
"20250407","2호선","성수","51124","54120","20250410",""
"20250407","2호선","뚝섬","29503","31043","20250410",""
"20250407","2호선","한양대","17858","20060","20250410",""
"20250407","2호선","왕십리(성동구청)","17138","15358","20250410",""
"20250407","2호선","상왕십리","16303","15868","20250410",""
"20250407","2호선","신당","15942","16347","20250410",""
"20250407","2호선","동대문역사문화공원(DDP)","15282","17682","20250410",""
"20250407","2호선","을지로4가","16430","16194","20250410",""
"20250407","2호선","을지로3가","27233","26869","20250410",""
"20250407","2호선","을지로입구","53786","55861","20250410",""
"20250407","2호선","시청","29930","28655","20250410",""
"20250407","1호선","동묘앞","10053","10092","20250410",""
"20250407","1호선","청량리(서울시립대입구)","24416","24176","20250410",""
"20250407","1호선","제기동","18513","19007","20250410",""
"20250407","1호선","신설동","15699","15140","20250410",""
"20250407","1호선","동대문","12511","12119","20250410",""
"20250407","1호선","종로5가","25008","24790","20250410",""
"20250407","1호선","종로3가","27131","24182","20250410",""
"20250407","1호선","종각","42384","42154","20250410",""
"20250407","1호선","시청","27780","27852","20250410",""
"20250407","1호선","서울역","75743","68370","20250410",""
"20250407","경부선","평택지제","4837","4506","20250410",""
"20250407","공항철도 1호선","검암","6840","6855","20250410",""
"20250407","공항철도 1호선","청라국제도시","8466","7789","20250410",""
"20250407","공항철도 1호선","운서","10200","10560","20250410",""
"20250407","공항철도 1호선","공항화물청사","2145","2238","20250410",""
"20250407","공항철도 1호선","인천공항1터미널","14196","14964","20250410",""
"20250407","공항철도 1호선","인천공항2터미널","7808","7169","20250410",""
"20250407","공항철도 1호선","영종","4750","4715","20250410",""
"20250407","과천선","선바위","8499","7648","20250410",""
"20250407","과천선","경마공원","1131","1124","20250410",""
"20250407","과천선","대공원","4463","4527","20250410",""
"20250407","과천선","과천","7070","6498","20250410",""
"20250407","과천선","정부과천청사","15082","16286","20250410",""
"20250407","과천선","인덕원","28620","29230","20250410",""
"20250407","과천선","평촌","20744","20130","20250410",""
"20250407","과천선","범계","31232","31045","20250410",""
"20250407","분당선","선릉","14834","22439","20250410",""
"20250407","분당선","한티","16213","17516","20250410",""
"20250407","분당선","도곡","9055","9413","20250410",""
"20250407","분당선","구룡","4190","4202","20250410",""
"20250407","분당선","개포동","4989","5066","20250410",""
"20250407","분당선","대모산입구","6878","6470","20250410",""
"20250407","분당선","수서","19031","19404","20250410",""
"20250407","분당선","복정","5","0","20250410",""
"20250407","분당선","수원","8641","7867","20250410",""
"20250407","분당선","서울숲","17059","18138","20250410",""
"20250407","분당선","압구정로데오","18301","19653","20250410",""
"20250407","분당선","강남구청","10766","12189","20250410",""
"20250407","분당선","선정릉","8537","8730","20250410",""
"20250407","분당선","가천대","15540","15958","20250410",""
"20250407","분당선","태평","14306","13976","20250410",""
"20250407","분당선","모란","21375","21537","20250410",""
"20250407","분당선","야탑","27498","29139","20250410",""
"20250407","분당선","서현","24676","25009","20250410",""
"20250407","분당선","수내","14630","14692","20250410",""
"20250407","분당선","정자","20294","21285","20250410",""
"20250407","분당선","미금","17218","17729","20250410",""
"20250407","분당선","오리","12261","10556","20250410",""
"20250407","분당선","이매","6091","5646","20250410",""
"20250407","분당선","보정","2914","2624","20250410",""
"20250407","분당선","죽전","15630","17634","20250410",""
"20250407","분당선","구성","7827","7916","20250410",""
"20250407","분당선","신갈","5550","5455","20250410",""
"20250407","분당선","기흥","12497","11927","20250410",""
"20250407","분당선","상갈","5871","4909","20250410",""
"20250407","분당선","청명","5364","5188","20250410",""
"20250407","분당선","영통","9855","10216","20250410",""
"20250407","분당선","망포","17092","16571","20250410",""
"20250407","분당선","매탄권선","6292","6216","20250410",""
"20250407","분당선","수원시청","15267","16114","20250410",""
"20250407","분당선","매교","6279","6293","20250410",""
"20250407","서해선","김포공항","2990","4044","20250410",""
"20250407","서해선","원종","5586","5511","20250410",""
"20250407","서해선","부천종합운동장","3335","2919","20250410",""
"20250407","수인선","고색","6680","6495","20250410",""
"20250407","수인선","오목천","5859","5085","20250410",""
"20250407","수인선","어천","1981","1920","20250410",""
"20250407","수인선","야목","583","499","20250410",""
"20250407","수인선","사리","5929","5226","20250410",""
"20250407","수인선","달월","106","72","20250410",""
"20250407","수인선","월곶","3182","2907","20250410",""
"20250407","수인선","소래포구","5472","5042","20250410",""
"20250407","수인선","인천논현","6003","6449","20250410",""
"20250407","수인선","호구포","4348","4565","20250410",""
"20250407","수인선","남동인더스파크","2564","2911","20250410",""
"20250407","수인선","원인재","4903","5059","20250410",""
"20250407","수인선","연수","5092","4964","20250410",""
"20250407","수인선","송도","2906","2505","20250410",""
"20250407","수인선","인하대","9574","9155","20250410",""
"20250407","수인선","숭의","5033","4610","20250410",""
"20250407","수인선","신포","2076","2026","20250410",""
"20250407","수인선","인천","1106","1726","20250410",""
"20250407","신림선","샛강","3818","4435","20250410",""
"20250407","신림선","대방","3277","2693","20250410",""
"20250407","신림선","서울지방병무청","3649","4007","20250410",""
"20250407","신림선","보라매","5091","4577","20250410",""
"20250407","신림선","보라매공원","2698","3015","20250410",""
"20250407","신림선","보라매병원","9451","9891","20250410",""
"20250407","신림선","당곡","5433","5230","20250410",""
"20250407","신림선","신림","2493","2891","20250410",""
"20250407","신림선","서원","4029","3461","20250410",""
"20250407","신림선","서울대벤처타운","10838","10367","20250410",""
"20250407","신림선","관악산(서울대)","3748","3619","20250410",""
"20250407","안산선","산본","17710","18760","20250410",""
"20250407","안산선","대야미","5607","4982","20250410",""
"20250407","안산선","반월","4943","4803","20250410",""
"20250407","안산선","상록수","17564","17692","20250410",""
"20250407","안산선","한대앞","11601","11939","20250410",""
"20250408","6호선","응암","21170","21232","20250411",""
"20250408","경원선","소요산","1895","1861","20250411",""
"20250408","경원선","청산","189","152","20250411",""
"20250408","경원선","전곡","1163","992","20250411",""
"20250408","경원선","연천","1058","1070","20250411",""
"20250408","경의선","서울역","4185","5510","20250411",""
"20250408","경의선","신촌","1247","1650","20250411",""
"20250408","경의선","효창공원앞","3928","4316","20250411",""
"20250408","경의선","공덕","4585","3722","20250411",""
"20250408","경의선","서강대","2775","2677","20250411",""
"20250408","경의선","홍대입구","2157","2402","20250411",""
"20250408","경의선","가좌","7069","6712","20250411",""
"20250408","경의선","디지털미디어시티","2951","2835","20250411",""
"20250408","경의선","수색","3840","3933","20250411",""
"20250408","경의선","한국항공대","4553","4359","20250411",""
"20250408","경의선","강매","3955","3320","20250411",""
"20250408","경의선","행신","8895","8880","20250411",""
"20250408","경의선","능곡","5456","5155","20250411",""
"20250408","경의선","곡산","781","817","20250411",""
"20250408","경의선","백마","8627","8580","20250411",""
"20250408","경의선","풍산","7279","6893","20250411",""
"20250408","경의선","일산","14006","13879","20250411",""
"20250408","경의선","탄현","9006","8665","20250411",""
"20250408","경의선","야당","8761","8878","20250411",""
"20250408","경의선","운정","8165","7513","20250411",""
"20250408","경의선","금릉","5589","5578","20250411",""
"20250408","경의선","금촌","7054","6700","20250411",""
"20250408","경춘선","신내","3503","3249","20250411",""
"20250408","경춘선","갈매","3132","2708","20250411",""
"20250408","경춘선","별내","2791","2633","20250411",""
"20250408","경춘선","퇴계원","4050","3668","20250411",""
"20250408","경춘선","사릉","2607","2571","20250411",""
"20250408","경춘선","금곡","1919","1860","20250411",""
"20250408","경춘선","평내호평","7551","7275","20250411",""
"20250408","경춘선","천마산","1874","1698","20250411",""
"20250408","경춘선","마석","5195","5101","20250411",""
"20250408","경춘선","대성리","685","656","20250411",""
"20250408","경춘선","청평","2002","1899","20250411",""
"20250408","경춘선","상천","369","362","20250411",""
"20250408","경춘선","가평","2066","1961","20250411",""
"20250408","경춘선","굴봉산","129","136","20250411",""
"20250408","경춘선","백양리","75","73","20250411",""
"20250408","경춘선","강촌","572","558","20250411",""
"20250408","경춘선","김유정","469","481","20250411",""
"20250408","경춘선","남춘천","2923","2930","20250411",""
"20250408","경춘선","춘천","2045","1841","20250411",""
"20250408","공항철도 1호선","서울역","12582","11241","20250411",""
"20250408","공항철도 1호선","공덕","3383","4293","20250411",""
"20250408","공항철도 1호선","홍대입구","14175","13426","20250411",""
"20250408","공항철도 1호선","디지털미디어시티","16596","15554","20250411",""
"20250408","공항철도 1호선","마곡나루(서울식물원)","14828","13766","20250411",""
"20250408","공항철도 1호선","김포공항","9259","5485","20250411",""
"20250408","공항철도 1호선","계양","14769","14443","20250411",""
"20250408","공항철도 1호선","검암","7139","7280","20250411",""
"20250408","공항철도 1호선","청라국제도시","8487","7863","20250411",""
"20250408","과천선","인덕원","30203","30659","20250411",""
"20250408","과천선","평촌","21324","20710","20250411",""
"20250408","과천선","범계","32099","31872","20250411",""
"20250408","분당선","선릉","15074","22785","20250411",""
"20250408","분당선","한티","16620","17836","20250411",""
"20250408","분당선","도곡","9467","9590","20250411",""
"20250408","분당선","구룡","4283","4271","20250411",""
"20250408","분당선","개포동","5154","5212","20250411",""
"20250408","분당선","대모산입구","6856","6531","20250411",""
"20250408","분당선","수서","19093","19711","20250411",""
"20250408","분당선","복정","1","0","20250411",""
"20250408","분당선","수원","9001","7941","20250411",""
"20250408","분당선","서울숲","18041","19335","20250411",""
"20250408","우이신설선","정릉","5593","5172","20250411",""
"20250408","우이신설선","성신여대입구(돈암)","4245","4468","20250411",""
"20250408","우이신설선","보문","2000","2009","20250411",""
"20250408","우이신설선","북한산보국문","7804","7267","20250411",""
"20250408","우이신설선","솔샘","6930","6577","20250411",""
"20250408","우이신설선","삼양사거리","3022","2993","20250411",""
