"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250601","수인선","소래포구","5030","4955","20250604",""
"20250601","수인선","월곶","2185","1958","20250604",""
"20250601","수인선","달월","48","51","20250604",""
"20250601","수인선","사리","3284","2709","20250604",""
"20250601","수인선","야목","327","266","20250604",""
"20250601","수인선","어천","1158","1317","20250604",""
"20250601","수인선","오목천","2335","2279","20250604",""
"20250601","수인선","고색","2352","2521","20250604",""
"20250601","서해선","부천종합운동장","1941","1556","20250604",""
"20250601","서해선","원종","3443","3380","20250604",""
"20250601","서해선","김포공항","2783","3740","20250604",""
"20250601","분당선","매교","2724","2662","20250604",""
"20250601","분당선","수원시청","8377","8299","20250604",""
"20250601","분당선","매탄권선","3089","2937","20250604",""
"20250601","분당선","망포","6795","7104","20250604",""
"20250601","분당선","영통","5753","5868","20250604",""
"20250601","분당선","청명","2421","2525","20250604",""
"20250601","분당선","상갈","3126","3306","20250604",""
"20250601","분당선","기흥","5498","5222","20250604",""
"20250601","분당선","신갈","2188","2260","20250604",""
"20250601","분당선","구성","4087","4100","20250604",""
"20250601","분당선","죽전","8445","9606","20250604",""
"20250601","분당선","보정","1229","1167","20250604",""
"20250601","분당선","이매","4163","4187","20250604",""
"20250601","분당선","오리","5672","5000","20250604",""
"20250601","분당선","미금","8394","8572","20250604",""
"20250601","분당선","정자","7957","8112","20250604",""
"20250601","분당선","수내","6765","6602","20250604",""
"20250601","분당선","서현","14762","14653","20250604",""
"20250601","분당선","야탑","15210","15712","20250604",""
"20250601","분당선","모란","12052","12346","20250604",""
"20250601","분당선","태평","8644","8181","20250604",""
"20250601","분당선","가천대","4785","5462","20250604",""
"20250601","분당선","선정릉","2443","2488","20250604",""
"20250601","분당선","강남구청","3442","4188","20250604",""
"20250601","분당선","압구정로데오","10936","11709","20250604",""
"20250601","분당선","서울숲","9872","10223","20250604",""
"20250601","분당선","수원","6273","5953","20250604",""
"20250601","분당선","복정","3","0","20250604",""
"20250601","분당선","수서","10964","11140","20250604",""
"20250601","분당선","대모산입구","2985","2851","20250604",""
"20250601","분당선","개포동","2704","2694","20250604",""
"20250601","분당선","구룡","1746","1870","20250604",""
"20250601","분당선","도곡","3516","3379","20250604",""
"20250601","분당선","한티","10296","9912","20250604",""
"20250601","분당선","선릉","3422","5081","20250604",""
"20250601","과천선","범계","17391","16969","20250604",""
"20250601","과천선","평촌","7872","7279","20250604",""
"20250601","과천선","인덕원","14675","14760","20250604",""
"20250601","과천선","정부과천청사","5707","5781","20250604",""
"20250601","과천선","과천","4043","3810","20250604",""
"20250601","과천선","대공원","10284","10420","20250604",""
"20250601","과천선","경마공원","14943","15097","20250604",""
"20250601","과천선","선바위","4660","3977","20250604",""
"20250601","공항철도 1호선","영종","3826","3605","20250604",""
"20250601","공항철도 1호선","인천공항2터미널","9705","7466","20250604",""
"20250601","공항철도 1호선","인천공항1터미널","14721","15809","20250604",""
"20250601","공항철도 1호선","공항화물청사","1159","3559","20250604",""
"20250601","공항철도 1호선","운서","9865","10330","20250604",""
"20250601","공항철도 1호선","청라국제도시","4204","4099","20250604",""
"20250601","공항철도 1호선","검암","3904","4122","20250604",""
"20250601","공항철도 1호선","계양","7516","7393","20250604",""
"20250601","공항철도 1호선","김포공항","7207","4483","20250604",""
"20250601","공항철도 1호선","마곡나루(서울식물원)","4147","4515","20250604",""
"20250601","공항철도 1호선","디지털미디어시티","4782","4762","20250604",""
"20250601","공항철도 1호선","홍대입구","17889","15449","20250604",""
"20250601","공항철도 1호선","공덕","1964","2673","20250604",""
"20250601","공항철도 1호선","서울역","14144","13235","20250604",""
"20250601","경춘선","춘천","2041","1956","20250604",""
"20250601","경춘선","남춘천","2971","3767","20250604",""
"20250601","경춘선","김유정","644","644","20250604",""
"20250601","경춘선","강촌","767","628","20250604",""
"20250601","경춘선","백양리","110","114","20250604",""
"20250601","경춘선","굴봉산","188","189","20250604",""
"20250601","경춘선","가평","2789","2237","20250604",""
"20250601","경춘선","상천","527","435","20250604",""
"20250601","경춘선","청평","2193","1843","20250604",""
"20250601","경춘선","대성리","1994","595","20250604",""
"20250601","경춘선","마석","2837","2688","20250604",""
"20250601","경춘선","천마산","1203","1195","20250604",""
"20250601","경춘선","평내호평","3911","3808","20250604",""
"20250601","경춘선","금곡","1093","1013","20250604",""
"20250601","경춘선","사릉","1395","1296","20250604",""
"20250601","경춘선","퇴계원","2050","1899","20250604",""
"20250601","경춘선","별내","1807","1532","20250604",""
"20250601","경춘선","갈매","1531","1341","20250604",""
"20250601","경춘선","신내","1509","1441","20250604",""
"20250601","경인선","도화","2685","2520","20250604",""
"20250601","경인선","중동","5761","5436","20250604",""
"20250601","경인선","온수(성공회대입구)","4307","3999","20250604",""
"20250601","경인선","도원","2147","2114","20250604",""
"20250601","경인선","간석","3744","3576","20250604",""
"20250601","경인선","부개","5486","5195","20250604",""
"20250601","경인선","소사","5725","5213","20250604",""
"20250601","경인선","구일","8008","8732","20250604",""
"20250601","경인선","인천","5192","4397","20250604",""
"20250601","경인선","동인천","10563","10252","20250604",""
"20250601","경인선","제물포","6217","6096","20250604",""
"20250601","경인선","주안","12532","11129","20250604",""
"20250601","경인선","동암","10738","10538","20250604",""
"20250601","경인선","백운","4625","4581","20250604",""
"20250601","경인선","부평","24273","23838","20250604",""
"20250601","경인선","송내","14520","14306","20250604",""
"20250601","경인선","부천","24346","23951","20250604",""
"20250601","경인선","역곡","15824","15984","20250604",""
"20250601","경인선","오류동","7808","7347","20250604",""
"20250601","경인선","개봉","14041","13657","20250604",""
"20250601","경의선","운천","5","3","20250604",""
"20250601","경의선","임진강","98","109","20250604",""
"20250601","경의선","문산","4378","4370","20250604",""
"20250601","경의선","파주","826","819","20250604",""
"20250601","경의선","월롱","845","1121","20250604",""
"20250601","경의선","금촌","5297","5510","20250604",""
"20250601","경의선","금릉","3303","3181","20250604",""
"20250601","경의선","운정","3923","3834","20250604",""
"20250601","경의선","야당","5718","5679","20250604",""
"20250601","경의선","탄현","4912","4579","20250604",""
"20250601","경의선","일산","6435","6145","20250604",""
"20250601","경의선","풍산","4374","4188","20250604",""
"20250601","경의선","백마","4020","3891","20250604",""
"20250601","경의선","곡산","421","423","20250604",""
"20250601","경의선","능곡","3004","2888","20250604",""
"20250601","경의선","행신","4764","4524","20250604",""
"20250601","경의선","강매","1729","1620","20250604",""
"20250601","경의선","한국항공대","1329","1342","20250604",""
"20250601","경의선","수색","1474","1459","20250604",""
"20250601","경의선","디지털미디어시티","1623","1664","20250604",""
"20250601","경의선","가좌","3506","3526","20250604",""
"20250601","경의선","홍대입구","2478","2886","20250604",""
"20250601","경의선","서강대","1525","1568","20250604",""
"20250601","경의선","공덕","2422","1853","20250604",""
"20250601","경의선","효창공원앞","1635","2030","20250604",""
"20250601","경의선","신촌","314","348","20250604",""
"20250601","경의선","서울역","1053","1026","20250604",""
"20250601","경원선","연천","1451","1387","20250604",""
"20250601","경원선","전곡","1228","1136","20250604",""
"20250601","경원선","청산","140","121","20250604",""
"20250601","경원선","소요산","3486","3444","20250604",""
"20250601","경원선","동두천","1210","1327","20250604",""
"20250601","경원선","보산","1401","1512","20250604",""
"20250601","경원선","동두천중앙","2240","2151","20250604",""
"20250601","경원선","지행","4967","5014","20250604",""
"20250601","경원선","덕정","3828","3978","20250604",""
"20250601","경원선","덕계","3941","3729","20250604",""
"20250601","경원선","양주","5470","5385","20250604",""
"20250601","경원선","녹양","3045","2864","20250604",""
"20250601","경원선","가능","4309","4044","20250604",""
"20250601","경원선","의정부","15418","15561","20250604",""
"20250601","경원선","회룡","8908","9033","20250604",""
"20250601","경원선","망월사","5562","5850","20250604",""
"20250601","경원선","도봉산","9790","6801","20250604",""
"20250601","경원선","도봉","3841","3707","20250604",""
"20250601","경원선","방학","7203","6761","20250604",""
"20250601","경원선","창동","6","0","20250604",""
"20250601","경원선","녹천","2841","2506","20250604",""
"20250601","경원선","월계","4204","3960","20250604",""
"20250601","경원선","광운대","5038","5166","20250604",""
"20250601","경원선","석계","4940","5578","20250604",""
"20250601","경원선","신이문","5241","4924","20250604",""
"20250601","경원선","외대앞","5970","5808","20250604",""
"20250601","경원선","청량리(서울시립대입구)","17346","16735","20250604",""
"20250601","경원선","왕십리(성동구청)","12285","12765","20250604",""
"20250601","경원선","응봉","1444","1432","20250604",""
"20250601","경원선","옥수","60","38","20250604",""
"20250601","경원선","한남","1906","1833","20250604",""
"20250601","경원선","서빙고","2865","2896","20250604",""
"20250601","경원선","이촌(국립중앙박물관)","3543","2344","20250604",""
"20250601","경부선","광명","3138","2268","20250604",""
"20250601","경부선","서동탄","923","855","20250604",""
"20250601","경부선","당정","3561","3457","20250604",""
"20250601","경부선","천안","7279","7753","20250604",""
"20250601","경부선","두정","6058","7560","20250604",""
"20250601","경부선","직산","759","827","20250604",""
"20250601","경부선","성환","3460","4131","20250604",""
"20250601","경부선","평택","13024","13423","20250604",""
"20250601","경부선","평택지제","3417","3170","20250604",""
"20250601","경부선","서정리","5961","6987","20250604",""
"20250601","경부선","송탄","4134","4217","20250604",""
"20250601","경부선","진위","1001","994","20250604",""
"20250601","경부선","오산","9027","9231","20250604",""
"20250601","경부선","오산대","3014","2880","20250604",""
"20250601","경부선","세마","2279","2116","20250604",""
"20250601","경부선","병점","10530","11018","20250604",""
"20250601","경부선","세류","2447","2362","20250604",""
"20250601","경부선","독산","7342","7321","20250604",""
"20250601","경부선","수원","38851","38057","20250604",""
"20250601","경부선","화서","9040","8764","20250604",""
"20250601","경부선","성균관대","9187","9672","20250604",""
"20250601","경부선","의왕","4790","4697","20250604",""
"20250601","경부선","군포","3180","3058","20250604",""
"20250601","경부선","금정","17122","17168","20250604",""
"20250601","경부선","명학","3586","3336","20250604",""
"20250601","경부선","안양","14802","14401","20250604",""
"20250601","경부선","관악","5383","5102","20250604",""
"20250601","경부선","석수","5322","4921","20250604",""
"20250601","경부선","금천구청","6310","6531","20250604",""
"20250601","경부선","가산디지털단지","5479","7056","20250604",""
"20250601","경부선","구로","11376","11668","20250604",""
"20250601","경부선","신길","5289","4698","20250604",""
"20250601","경부선","신도림","2603","2939","20250604",""
"20250601","경부선","영등포","35773","34796","20250604",""
"20250601","경부선","대방","5648","6483","20250604",""
"20250601","경부선","노량진","6962","6579","20250604",""
"20250601","경부선","용산","41865","39144","20250604",""
"20250601","경부선","남영","5575","5998","20250604",""
"20250601","경부선","서울역","11008","3532","20250604",""
"20250601","경강선","성남","688","616","20250604",""
"20250601","경강선","여주","3112","3070","20250604",""
"20250601","경강선","세종대왕릉","378","340","20250604",""
"20250601","경강선","부발","1812","2208","20250604",""
"20250601","경강선","이천","2409","2571","20250604",""
"20250601","경강선","신둔도예촌","1046","1001","20250604",""
"20250601","경강선","곤지암","1730","1948","20250604",""
"20250601","경강선","초월","2198","2088","20250604",""
"20250601","경강선","경기광주","4384","4459","20250604",""
"20250601","경강선","삼동","1229","1181","20250604",""
"20250601","경강선","이매","834","601","20250604",""
"20250601","경강선","판교","3406","2863","20250604",""
"20250601","9호선2~3단계","중앙보훈병원","5200","4898","20250604",""
"20250601","9호선2~3단계","둔촌오륜","2569","2712","20250604",""
"20250601","9호선2~3단계","올림픽공원(한국체대)","13470","13054","20250604",""
"20250601","9호선2~3단계","한성백제","2258","1981","20250604",""
"20250601","9호선2~3단계","송파나루","3649","3900","20250604",""
"20250601","9호선2~3단계","석촌","6179","5488","20250604",""
"20250601","9호선2~3단계","석촌고분","4253","4207","20250604",""
"20250601","9호선2~3단계","삼전","4756","4538","20250604",""
"20250601","9호선2~3단계","종합운동장","3399","3289","20250604",""
"20250601","9호선2~3단계","봉은사","12709","12772","20250604",""
"20250601","9호선2~3단계","삼성중앙","2488","2559","20250604",""
"20250601","9호선2~3단계","선정릉","3912","4331","20250604",""
"20250601","9호선2~3단계","언주","4550","4437","20250604",""
"20250601","9호선","신논현","17354","17450","20250604",""
"20250601","9호선","사평","2391","2331","20250604",""
"20250601","9호선","고속터미널","15152","21247","20250604",""
"20250601","9호선","신반포","3125","3199","20250604",""
"20250601","9호선","구반포","828","832","20250604",""
"20250601","9호선","동작(현충원)","2044","1882","20250604",""
"20250601","9호선","흑석(중앙대입구)","4739","4903","20250604",""
"20250601","9호선","노들","4021","3483","20250604",""
"20250601","9호선","노량진","16891","17679","20250604",""
"20250601","9호선","샛강","2489","2142","20250604",""
"20250601","9호선","여의도","11404","10632","20250604",""
"20250601","9호선","국회의사당","8142","7660","20250604",""
"20250601","9호선","당산","10896","10330","20250604",""
"20250601","9호선","선유도","3933","4015","20250604",""
"20250601","9호선","신목동","2426","2199","20250604",""
"20250601","9호선","염창","10348","9926","20250604",""
"20250601","9호선","등촌","6130","6245","20250604",""
"20250601","9호선","증미","3156","3122","20250604",""
"20250601","9호선","가양","13204","12474","20250604",""
"20250601","9호선","양천향교","4912","5128","20250604",""
"20250601","9호선","마곡나루(서울식물원)","7447","7474","20250604",""
"20250601","9호선","신방화","4112","4008","20250604",""
"20250601","9호선","공항시장","1934","2091","20250604",""
"20250601","9호선","김포공항","5231","9281","20250604",""
"20250601","9호선","개화","1321","1216","20250604",""
"20250601","8호선","남위례","4101","4162","20250604",""
"20250601","8호선","모란","3238","2629","20250604",""
"20250601","8호선","수진","3927","3620","20250604",""
"20250601","8호선","신흥","3375","3616","20250604",""
"20250601","8호선","단대오거리","6539","6528","20250604",""
"20250601","8호선","남한산성입구(성남법원.검찰청)","7216","6721","20250604",""
"20250601","8호선","산성","3584","3898","20250604",""
"20250601","8호선","복정","5953","5505","20250604",""
"20250601","8호선","장지","9731","9252","20250604",""
"20250601","8호선","문정","7260","7392","20250604",""
"20250601","8호선","가락시장","3701","4598","20250604",""
"20250601","8호선","송파","5235","5082","20250604",""
"20250601","8호선","석촌","5460","6513","20250604",""
"20250601","8호선","잠실(송파구청)","14666","16322","20250604",""
"20250601","8호선","몽촌토성(평화의문)","4976","5036","20250604",""
"20250601","8호선","강동구청","5746","5759","20250604",""
"20250601","8호선","천호(풍납토성)","11478","12892","20250604",""
"20250601","8호선","암사","9386","9029","20250604",""
"20250601","8호선","암사역사공원","3597","3324","20250604",""
"20250601","7호선","온수(성공회대입구)","4687","4555","20250604",""
"20250601","7호선","천왕","6059","5932","20250604",""
"20250601","7호선","광명사거리","13706","13849","20250604",""
"20250601","7호선","철산","11531","11521","20250604",""
"20250601","7호선","가산디지털단지","11503","10644","20250604",""
"20250601","7호선","남구로","7619","7440","20250604",""
"20250601","7호선","대림(구로구청)","9938","9277","20250604",""
"20250601","7호선","신풍","7259","6905","20250604",""
"20250601","7호선","보라매","5322","5857","20250604",""
"20250601","7호선","신대방삼거리","8863","8751","20250604",""
"20250601","7호선","장승배기","5148","4940","20250604",""
"20250601","7호선","상도","6936","6916","20250604",""
"20250601","7호선","숭실대입구(살피재)","6808","7418","20250604",""
"20250601","7호선","남성","6416","6509","20250604",""
"20250601","7호선","이수","9695","9153","20250604",""
"20250601","7호선","내방","6242","6320","20250604",""
"20250601","7호선","고속터미널","14334","10091","20250604",""
"20250601","7호선","반포","3826","3777","20250604",""
"20250601","7호선","논현","7104","7386","20250604",""
"20250601","7호선","학동","7651","7777","20250604",""
"20250601","7호선","강남구청","6295","6798","20250604",""
"20250601","7호선","청담","7540","7779","20250604",""
"20250601","7호선","자양(뚝섬한강공원)","15399","14986","20250604",""
"20250601","7호선","건대입구","9520","9823","20250604",""
"20250601","7호선","어린이대공원(세종대)","10074","10222","20250604",""
"20250601","7호선","군자(능동)","9585","7287","20250604",""
"20250601","7호선","중곡","6333","6052","20250604",""
"20250601","7호선","용마산(용마폭포공원)","3554","3975","20250604",""
"20250601","7호선","사가정","10112","9941","20250604",""
"20250601","7호선","면목","8770","8454","20250604",""
"20250601","7호선","상봉","11628","10998","20250604",""
"20250601","7호선","중화","6932","6465","20250604",""
"20250601","7호선","먹골","6511","6432","20250604",""
"20250601","7호선","태릉입구","7459","7254","20250604",""
"20250601","7호선","공릉(서울과학기술대)","7607","7818","20250604",""
"20250601","7호선","하계","10719","10244","20250604",""
"20250601","7호선","중계","8931","8307","20250604",""
"20250601","7호선","노원","12369","12693","20250604",""
"20250601","7호선","마들","7206","6726","20250604",""
"20250601","7호선","수락산","9034","8897","20250604",""
"20250601","7호선","도봉산","5841","8271","20250604",""
"20250601","7호선","장암","1819","1437","20250604",""
"20250601","6호선","봉화산(서울의료원)","4634","4596","20250604",""
"20250601","6호선","화랑대(서울여대입구)","5789","5192","20250604",""
"20250601","6호선","태릉입구","5133","6041","20250604",""
"20250601","6호선","석계","7247","7623","20250604",""
"20250601","6호선","돌곶이","6280","5877","20250604",""
"20250601","6호선","상월곡(한국과학기술연구원)","4031","3734","20250604",""
"20250601","6호선","월곡(동덕여대)","6266","6092","20250604",""
"20250601","6호선","고려대(종암)","5392","5604","20250604",""
"20250601","6호선","안암(고대병원앞)","10090","9503","20250604",""
"20250601","6호선","보문","5142","5027","20250604",""
"20250601","6호선","동묘앞","8530","7952","20250604",""
"20250601","6호선","신당","4827","5382","20250604",""
"20250601","중앙선","지평","66","69","20250604",""
"20250601","중앙선","용문","2550","2049","20250604",""
"20250601","중앙선","원덕","380","348","20250604",""
"20250601","중앙선","양평","2779","2593","20250604",""
"20250601","중앙선","오빈","275","236","20250604",""
"20250601","중앙선","아신","558","472","20250604",""
"20250601","중앙선","국수","624","543","20250604",""
"20250601","중앙선","신원","230","156","20250604",""
"20250601","중앙선","양수","2132","1885","20250604",""
"20250601","중앙선","운길산","1238","1139","20250604",""
"20250601","중앙선","팔당","1218","1310","20250604",""
"20250601","중앙선","도심","1515","1354","20250604",""
"20250601","중앙선","덕소","3723","3784","20250604",""
"20250601","중앙선","양정","483","370","20250604",""
"20250601","중앙선","도농","5705","5503","20250604",""
"20250601","중앙선","구리","5680","5948","20250604",""
"20250601","중앙선","양원","1825","1872","20250604",""
"20250601","중앙선","망우","5355","5418","20250604",""
"20250601","중앙선","상봉","4551","4366","20250604",""
"20250601","중앙선","중랑","3944","3767","20250604",""
"20250601","중앙선","회기","17888","18295","20250604",""
"20250601","장항선","신창(순천향대)","1124","2043","20250604",""
"20250601","장항선","온양온천","4681","4504","20250604",""
"20250601","장항선","배방","1081","1183","20250604",""
"20250601","장항선","탕정","1367","1580","20250604",""
"20250601","장항선","아산","3954","2891","20250604",""
"20250601","장항선","쌍용(나사렛대)","1637","1770","20250604",""
"20250601","장항선","봉명","701","702","20250604",""
"20250601","일산선","대화","7008","6356","20250604",""
"20250601","6호선","청구","2229","2013","20250604",""
"20250601","6호선","약수","2463","2166","20250604",""
"20250601","6호선","버티고개","1210","1391","20250604",""
"20250601","6호선","한강진","8484","10353","20250604",""
"20250601","6호선","이태원","13751","11208","20250604",""
"20250601","6호선","녹사평(용산구청)","4711","4909","20250604",""
"20250601","6호선","삼각지(전쟁기념관)","6074","5167","20250604",""
"20250601","6호선","효창공원앞","4272","3808","20250604",""
"20250601","6호선","공덕","9400","8931","20250604",""
"20250601","6호선","대흥(서강대앞)","4909","5284","20250604",""
"20250601","6호선","광흥창(서강)","5135","4955","20250604",""
"20250601","6호선","상수","8280","8698","20250604",""
"20250601","6호선","합정","11584","10478","20250604",""
"20250601","일산선","주엽","5690","5625","20250604",""
"20250601","일산선","정발산","6054","5912","20250604",""
"20250601","일산선","마두","3895","3954","20250604",""
"20250601","일산선","백석","6665","6595","20250604",""
"20250601","일산선","대곡","6680","6485","20250604",""
"20250601","일산선","화정","11777","11900","20250604",""
"20250601","6호선","망원","13189","14060","20250604",""
"20250601","6호선","마포구청","8609","7832","20250604",""
"20250601","6호선","월드컵경기장(성산)","5481","5674","20250604",""
"20250601","6호선","디지털미디어시티","6686","6959","20250604",""
"20250601","6호선","증산(명지대앞)","6016","6055","20250604",""
"20250601","6호선","새절(신사)","7165","7171","20250604",""
"20250601","6호선","구산","4969","3735","20250604",""
"20250601","6호선","연신내","1","0","20250604",""
"20250601","6호선","독바위","1686","2025","20250604",""
"20250601","6호선","불광","3510","3076","20250604",""
"20250601","6호선","역촌","2474","2786","20250604",""
"20250601","6호선","응암","10991","11106","20250604",""
"20250601","5호선","하남검단산","5277","5078","20250604",""
"20250601","5호선","하남시청(덕풍·신장)","5403","5145","20250604",""
"20250601","5호선","하남풍산","3385","3262","20250604",""
"20250601","5호선","미사","11482","11518","20250604",""
"20250601","5호선","강일","3907","3587","20250604",""
"20250601","5호선","마천","4188","4123","20250604",""
"20250601","5호선","거여","5289","5140","20250604",""
"20250601","5호선","개롱","3691","4081","20250604",""
"20250601","5호선","오금","1766","1817","20250604",""
"20250601","5호선","방이","5109","4664","20250604",""
"20250601","5호선","올림픽공원(한국체대)","5228","5660","20250604",""
"20250601","5호선","둔촌동","7734","7565","20250604",""
"20250601","5호선","상일동","7127","7311","20250604",""
"20250601","5호선","고덕","5260","5347","20250604",""
"20250601","5호선","명일","5629","5671","20250604",""
"20250601","5호선","굽은다리(강동구민회관앞)","6406","6059","20250604",""
"20250601","5호선","길동","5409","5389","20250604",""
"20250601","5호선","강동","10568","10504","20250604",""
"20250601","5호선","천호(풍납토성)","15027","14101","20250604",""
"20250601","5호선","광나루(장신대)","7826","7495","20250604",""
"20250601","5호선","아차산(어린이대공원후문)","11935","11735","20250604",""
"20250601","5호선","군자(능동)","7802","8538","20250604",""
"20250601","5호선","장한평","10385","10179","20250604",""
"20250601","5호선","답십리","8676","7940","20250604",""
"20250601","5호선","마장","3401","3072","20250604",""
"20250601","5호선","왕십리(성동구청)","2813","3361","20250604",""
"20250601","5호선","행당","4644","4259","20250604",""
"20250601","5호선","신금호","3383","3813","20250604",""
"20250601","5호선","청구","1959","1977","20250604",""
"20250601","5호선","동대문역사문화공원(DDP)","1253","1398","20250604",""
"20250601","5호선","을지로4가","2734","2878","20250604",""
"20250601","5호선","종로3가","12913","12820","20250604",""
"20250601","5호선","광화문(세종문화회관)","19193","20259","20250604",""
"20250601","5호선","서대문","6293","6317","20250604",""
"20250601","5호선","충정로(경기대입구)","1785","1804","20250604",""
"20250601","5호선","애오개","3243","3119","20250604",""
"20250601","5호선","공덕","6235","6015","20250604",""
"20250601","5호선","마포","6357","6230","20250604",""
"20250601","5호선","여의나루","13860","14808","20250604",""
"20250601","5호선","여의도","9975","10270","20250604",""
"20250601","5호선","신길","3041","2956","20250604",""
"20250601","5호선","영등포시장","7267","7229","20250604",""
"20250601","5호선","영등포구청","2325","2126","20250604",""
"20250601","5호선","양평","3379","3277","20250604",""
"20250601","5호선","오목교(목동운동장앞)","12756","12928","20250604",""
"20250601","5호선","목동","9186","9329","20250604",""
"20250601","5호선","신정(은행정)","7292","6592","20250604",""
"20250601","5호선","까치산","17283","16698","20250604",""
"20250601","5호선","화곡","17757","16701","20250604",""
"20250601","5호선","우장산","8434","8481","20250604",""
"20250601","5호선","발산","11641","11921","20250604",""
"20250601","5호선","마곡","5929","6101","20250604",""
"20250601","5호선","송정","4226","4060","20250604",""
"20250601","5호선","김포공항","10033","6666","20250604",""
"20250601","5호선","개화산","3429","3441","20250604",""
"20250601","5호선","방화","4352","4253","20250604",""
"20250601","4호선","남태령","955","633","20250604",""
